"";"X";"seq";"variable";"pid";"coefficient";"level";"value";"revlevel"
"10947";31;31;"LOC";10782;"haar";1;3857,97459815379;6
"10948";32;32;"LOC";10782;"haar";1;154,856385079853;6
"10949";33;33;"LOC";10782;"haar";1;71,4177848998515;6
"10950";34;34;"LOC";10782;"haar";1;-78407,5354318703;6
"10951";35;35;"LOC";10782;"haar";1;0;6
"10952";36;36;"LOC";10782;"haar";1;7011,6708422458;6
"10953";37;37;"LOC";10782;"haar";1;4425,78134344659;6
"10954";38;38;"LOC";10782;"haar";1;-3408,25468531915;6
"10955";39;39;"LOC";10782;"haar";1;2364,56507628782;6
"10956";40;40;"LOC";10782;"haar";1;1227,53737213984;6
"10957";41;41;"LOC";10782;"haar";1;2696,19815666432;6
"10958";42;42;"LOC";10782;"haar";1;431,33513652382;6
"10959";43;43;"LOC";10782;"haar";1;464,569155239558;6
"10960";44;44;"LOC";10782;"haar";1;-9089,85767215304;6
"10961";45;45;"LOC";10782;"haar";1;1130,6637431173;6
"10962";46;46;"LOC";10782;"haar";1;1158,94801436475;6
"10963";47;47;"LOC";10782;"haar";1;867,620020515897;6
"10964";48;48;"LOC";10782;"haar";1;2952,87791823503;6
"10965";49;49;"LOC";10782;"haar";1;36,7695526216994;6
"10966";50;50;"LOC";10782;"haar";1;69,2964645562752;6
"10967";51;51;"LOC";10782;"haar";1;680,94383028266;6
"10968";52;52;"LOC";10782;"haar";1;9041,77441103238;6
"10969";53;53;"LOC";10782;"haar";1;1552,80649148568;6
"10970";54;54;"LOC";10782;"haar";1;721,248916810262;6
"10971";55;55;"LOC";10782;"haar";1;86,9741340859327;6
"10972";56;56;"LOC";10782;"haar";1;742,46212024588;6
"10973";57;57;"LOC";10782;"haar";1;171,119841047155;6
"10974";58;58;"LOC";10782;"haar";1;661,851947190589;6
"10975";59;59;"LOC";10782;"haar";1;1064,90281246693;6
"10976";60;60;"LOC";10782;"haar";1;106,066017177975;6
"10977";61;61;"LOC";10782;"haar";1;50,2045814642333;6
"10978";62;62;"LOC";10782;"haar";1;-480,12550442564;6
"10979";63;63;"LOC";10782;"haar";1;4,24264068712364;6
"10980";64;1;"LOC";10782;"haar";2;464,999999999996;5
"10981";65;2;"LOC";10782;"haar";2;678;5
"10982";66;3;"LOC";10782;"haar";2;315,5;5
"10983";67;4;"LOC";10782;"haar";2;4213,5;5
"10984";68;5;"LOC";10782;"haar";2;3170,5;5
"10985";69;6;"LOC";10782;"haar";2;1559,99999999999;5
"10986";70;7;"LOC";10782;"haar";2;4135,5;5
"10987";71;8;"LOC";10782;"haar";2;1473,00000000001;5
"10988";72;9;"LOC";10782;"haar";2;1419,5;5
"10989";73;10;"LOC";10782;"haar";2;3086,5;5
"10990";74;11;"LOC";10782;"haar";2;956,5;5
"10991";75;12;"LOC";10782;"haar";2;1201,5;5
"10992";76;13;"LOC";10782;"haar";2;18880;5
"10993";77;14;"LOC";10782;"haar";2;12764,5;5
"10994";78;15;"LOC";10782;"haar";2;2926,99999999997;5
"10995";79;16;"LOC";10782;"haar";2;918,999999999942;5
"10996";80;17;"LOC";10782;"haar";2;-54139,5;5
"10997";81;18;"LOC";10782;"haar";2;26482,5;5
"10998";82;19;"LOC";10782;"haar";2;5560;5
"10999";83;20;"LOC";10782;"haar";2;3621,5;5
"11000";84;21;"LOC";10782;"haar";2;29333,5;5
"11001";85;22;"LOC";10782;"haar";2;-4384;5
"11002";86;23;"LOC";10782;"haar";2;7242;5
"11003";87;24;"LOC";10782;"haar";2;5289,99999999997;5
"11004";88;25;"LOC";10782;"haar";2;2355,49999999997;5
"11005";89;26;"LOC";10782;"haar";2;8462,49999999997;5
"11006";90;27;"LOC";10782;"haar";2;1195,50000000003;5
"11007";91;28;"LOC";10782;"haar";2;-3120;5
"11008";92;29;"LOC";10782;"haar";2;1381;5
"11009";93;30;"LOC";10782;"haar";2;1183,5;5
"11010";94;31;"LOC";10782;"haar";2;4316,49999999994;5
"11011";95;1;"LOC";10782;"haar";3;2830,19489169915;4
"11012";96;2;"LOC";10782;"haar";3;13430,7862018573;4
"11013";97;3;"LOC";10782;"haar";3;6493,71512502665;4
"11014";98;4;"LOC";10782;"haar";3;6435,73236896936;4
"11015";99;5;"LOC";10782;"haar";3;7689,78624540369;4
"11016";100;6;"LOC";10782;"haar";3;16644,9400757407;4
"11017";101;7;"LOC";10782;"haar";3;9237,99654281163;4
"11018";102;8;"LOC";10782;"haar";3;-116086,073820786;4
"11019";103;9;"LOC";10782;"haar";3;26922,030033506;4
"11020";104;10;"LOC";10782;"haar";3;30114,2635971727;4
"11021";105;11;"LOC";10782;"haar";3;4468,91485709895;4
"11022";106;12;"LOC";10782;"haar";3;8424,11663766589;4
"11023";107;13;"LOC";10782;"haar";3;10240,3204051436;4
"11024";108;14;"LOC";10782;"haar";3;1966,46395847976;4
"11025";109;15;"LOC";10782;"haar";3;5352,79833358224;4
"11026";110;1;"LOC";10782;"haar";4;22357,25;3
"11027";111;2;"LOC";10782;"haar";4;18247,25;3
"11028";112;3;"LOC";10782;"haar";4;278609,5;3
"11029";113;4;"LOC";10782;"haar";4;-57225,5000000001;3
"11030";114;5;"LOC";10782;"haar";4;37311,4999999999;3
"11031";115;6;"LOC";10782;"haar";4;41495,7500000001;3
"11032";116;7;"LOC";10782;"haar";4;9598,00000000012;3
"11033";117;1;"LOC";10782;"haar";5;237611,389779154;2
"11034";118;2;"LOC";10782;"haar";5;68367,6797991931;2
"11035";119;3;"LOC";10782;"haar";5;55039,6008573031;2
"11036";1;1;"LOC";10822;"haar";1;0,707106781186212;6
"11037";2;2;"LOC";10822;"haar";1;243,244732728172;6
"11038";3;3;"LOC";10822;"haar";1;0;6
"11039";4;4;"LOC";10822;"haar";1;0;6
"11040";5;5;"LOC";10822;"haar";1;0;6
"11041";6;6;"LOC";10822;"haar";1;0;6
"11042";7;7;"LOC";10822;"haar";1;0;6
"11043";8;8;"LOC";10822;"haar";1;0;6
"11044";9;9;"LOC";10822;"haar";1;0;6
"11045";10;10;"LOC";10822;"haar";1;0;6
"11046";11;11;"LOC";10822;"haar";1;0;6
"11047";12;12;"LOC";10822;"haar";1;0;6
"11048";13;13;"LOC";10822;"haar";1;0;6
"11049";14;14;"LOC";10822;"haar";1;0;6
"11050";15;15;"LOC";10822;"haar";1;0;6
"11051";16;16;"LOC";10822;"haar";1;0;6
"11052";17;17;"LOC";10822;"haar";1;0;6
"11053";18;18;"LOC";10822;"haar";1;490,024999362277;6
"11054";19;19;"LOC";10822;"haar";1;200,81832585698;6
"11055";20;20;"LOC";10822;"haar";1;0;6
"11056";21;21;"LOC";10822;"haar";1;0;6
"11057";22;22;"LOC";10822;"haar";1;0;6
"11058";23;23;"LOC";10822;"haar";1;171,119841047144;6
"11059";24;24;"LOC";10822;"haar";1;0;6
"11060";25;25;"LOC";10822;"haar";1;0;6
"11061";26;26;"LOC";10822;"haar";1;24,7487373415288;6
"11062";27;27;"LOC";10822;"haar";1;0;6
"11063";28;28;"LOC";10822;"haar";1;0;6
"11064";29;29;"LOC";10822;"haar";1;4,94974746830576;6
"11065";30;30;"LOC";10822;"haar";1;0;6
"11066";31;31;"LOC";10822;"haar";1;0;6
"11067";32;32;"LOC";10822;"haar";1;0;6
"11068";33;33;"LOC";10822;"haar";1;0;6
"11069";34;34;"LOC";10822;"haar";1;0;6
"11070";35;35;"LOC";10822;"haar";1;0;6
"11071";36;36;"LOC";10822;"haar";1;-0,707106781186667;6
"11072";37;37;"LOC";10822;"haar";1;4,24264068712;6
"11073";38;38;"LOC";10822;"haar";1;0;6
"11074";39;1;"LOC";10822;"haar";2;173,5;5
"11075";40;2;"LOC";10822;"haar";2;0;5
"11076";41;3;"LOC";10822;"haar";2;248,000000000001;5
"11077";42;4;"LOC";10822;"haar";2;0;5
"11078";43;5;"LOC";10822;"haar";2;0;5
"11079";44;6;"LOC";10822;"haar";2;0;5
"11080";45;7;"LOC";10822;"haar";2;2,99999999999909;5
"11081";46;8;"LOC";10822;"haar";2;0;5
"11082";47;9;"LOC";10822;"haar";2;359,499999999999;5
"11083";48;10;"LOC";10822;"haar";2;142;5
"11084";49;11;"LOC";10822;"haar";2;0;5
"11085";50;12;"LOC";10822;"haar";2;121;5
"11086";51;13;"LOC";10822;"haar";2;1490,5;5
"11087";52;14;"LOC";10822;"haar";2;2;5
"11088";53;15;"LOC";10822;"haar";2;3,5;5
"11089";54;16;"LOC";10822;"haar";2;0;5
"11090";55;17;"LOC";10822;"haar";2;0;5
"11091";56;18;"LOC";10822;"haar";2;-0,5;5
"11092";57;19;"LOC";10822;"haar";2;3;5
"11093";58;1;"LOC";10822;"haar";3;175,362481734264;4
"11094";59;2;"LOC";10822;"haar";3;0;4
"11095";60;3;"LOC";10822;"haar";3;2,12132034355818;4
"11096";61;4;"LOC";10822;"haar";3;2610,28468275014;4
"11097";62;5;"LOC";10822;"haar";3;100,409162928489;4
"11098";63;6;"LOC";10822;"haar";3;1139,50257788212;4
"11099";64;7;"LOC";10822;"haar";3;8,83883476483243;4
"11100";65;8;"LOC";10822;"haar";3;1,41421356237333;4
"11101";66;9;"LOC";10822;"haar";3;5,30330085889909;4
"11102";67;1;"LOC";10822;"haar";4;1,49999999999818;3
"11103";68;2;"LOC";10822;"haar";4;3359,25;3
"11104";69;3;"LOC";10822;"haar";4;2339,5;3
"11105";70;4;"LOC";10822;"haar";4;4,25;3
"11106";1;1;"LOC";11082;"haar";1;446,184378928712;6
"11107";2;2;"LOC";11082;"haar";1;214,253354699526;6
"11108";3;3;"LOC";11082;"haar";1;0,707106781184848;6
"11109";4;4;"LOC";11082;"haar";1;1958,68578388674;6
"11110";5;5;"LOC";11082;"haar";1;-620,839753881788;6
"11111";6;6;"LOC";11082;"haar";1;-1537,25014229956;6
"11112";7;7;"LOC";11082;"haar";1;141,421356237308;6
"11113";8;8;"LOC";11082;"haar";1;1627,05270351025;6
"11114";9;9;"LOC";11082;"haar";1;120,208152801715;6
"11115";10;10;"LOC";11082;"haar";1;-1346,33131137918;6
"11116";11;11;"LOC";11082;"haar";1;1566,2415203282;6
"11117";12;12;"LOC";11082;"haar";1;673,16565568959;6
"11118";13;13;"LOC";11082;"haar";1;895,904291763356;6
"11119";14;14;"LOC";11082;"haar";1;792,666701710121;6
"11120";15;15;"LOC";11082;"haar";1;69,2964645562824;6
"11121";16;16;"LOC";11082;"haar";1;20,5060966544115;6
"11122";17;17;"LOC";11082;"haar";1;268,70057685089;6
"11123";18;18;"LOC";11082;"haar";1;293,449314192418;6
"11124";19;19;"LOC";11082;"haar";1;3133,19014743759;6
"11125";20;20;"LOC";11082;"haar";1;765,089537243843;6
"11126";21;21;"LOC";11082;"haar";1;3814,13397772024;6
"11127";22;22;"LOC";11082;"haar";1;0;6
"11128";23;23;"LOC";11082;"haar";1;241,8305191658;6
"11129";24;24;"LOC";11082;"haar";1;120,9152595829;6
"11130";25;25;"LOC";11082;"haar";1;5099,65410591738;6
"11131";26;26;"LOC";11082;"haar";1;4555,18188440374;6
"11132";27;27;"LOC";11082;"haar";1;2178,59599283575;6
"11133";28;28;"LOC";11082;"haar";1;-2,82842712474667;6
"11134";29;29;"LOC";11082;"haar";1;1158,24090758356;6
"11135";30;30;"LOC";11082;"haar";1;0;6
"11136";31;31;"LOC";11082;"haar";1;0;6
"11137";32;32;"LOC";11082;"haar";1;-16,9705627484727;6
"11138";33;33;"LOC";11082;"haar";1;0;6
"11139";34;34;"LOC";11082;"haar";1;43,8406204335624;6
"11140";35;35;"LOC";11082;"haar";1;0;6
"11141";36;36;"LOC";11082;"haar";1;8,48528137424;6
"11142";37;37;"LOC";11082;"haar";1;0;6
"11143";38;38;"LOC";11082;"haar";1;0;6
"11144";39;39;"LOC";11082;"haar";1;2797,31442637398;6
"11145";40;40;"LOC";11082;"haar";1;994,899241129475;6
"11146";41;41;"LOC";11082;"haar";1;99,7020561473037;6
"11147";42;42;"LOC";11082;"haar";1;235,466558135115;6
"11148";43;43;"LOC";11082;"haar";1;-720,541810029099;6
"11149";44;44;"LOC";11082;"haar";1;251,730014102417;6
"11150";45;45;"LOC";11082;"haar";1;100,409162928489;6
"11151";46;46;"LOC";11082;"haar";1;6,36396103067818;6
"11152";47;47;"LOC";11082;"haar";1;0;6
"11153";48;48;"LOC";11082;"haar";1;4,24264068711636;6
"11154";49;49;"LOC";11082;"haar";1;0;6
"11155";50;50;"LOC";11082;"haar";1;0;6
"11156";51;51;"LOC";11082;"haar";1;0;6
"11157";52;1;"LOC";11082;"haar";2;152;5
"11158";53;2;"LOC";11082;"haar";2;940;5
"11159";54;3;"LOC";11082;"haar";2;-854,000000000007;5
"11160";55;4;"LOC";11082;"haar";2;3984,5;5
"11161";56;5;"LOC";11082;"haar";2;856,5;5
"11162";57;6;"LOC";11082;"haar";2;-14802,5;5
"11163";58;7;"LOC";11082;"haar";2;1027,5;5
"11164";59;8;"LOC";11082;"haar";2;464,5;5
"11165";60;9;"LOC";11082;"haar";2;3039;5
"11166";61;10;"LOC";11082;"haar";2;5318;5
"11167";62;11;"LOC";11082;"haar";2;711;5
"11168";63;12;"LOC";11082;"haar";2;6034,49999999999;5
"11169";64;13;"LOC";11082;"haar";2;4945,5;5
"11170";65;14;"LOC";11082;"haar";2;3787;5
"11171";66;15;"LOC";11082;"haar";2;1279;5
"11172";67;16;"LOC";11082;"haar";2;-45;5
"11173";68;17;"LOC";11082;"haar";2;55;5
"11174";69;18;"LOC";11082;"haar";2;52;5
"11175";70;19;"LOC";11082;"haar";2;1978;5
"11176";71;20;"LOC";11082;"haar";2;774,000000000015;5
"11177";72;21;"LOC";11082;"haar";2;-373;5
"11178";73;22;"LOC";11082;"haar";2;-37157;5
"11179";74;23;"LOC";11082;"haar";2;4,5;5
"11180";75;24;"LOC";11082;"haar";2;2,99999999999272;5
"11181";76;25;"LOC";11082;"haar";2;5;5
"11182";77;1;"LOC";11082;"haar";3;-2097,2787129993;4
"11183";78;2;"LOC";11082;"haar";3;1677,96439175568;4
"11184";79;3;"LOC";11082;"haar";3;-2168,69649789914;4
"11185";80;4;"LOC";11082;"haar";3;3039,49849893038;4
"11186";81;5;"LOC";11082;"haar";3;11711,8096167928;4
"11187";82;6;"LOC";11082;"haar";3;34198,5123653062;4
"11188";83;7;"LOC";11082;"haar";3;4873,37993593769;4
"11189";84;8;"LOC";11082;"haar";3;50,91168824544;4
"11190";85;9;"LOC";11082;"haar";3;1600,88975260635;4
"11191";86;10;"LOC";11082;"haar";3;422,14274836838;4
"11192";87;11;"LOC";11082;"haar";3;-26148,4552148879;4
"11193";88;12;"LOC";11082;"haar";3;5,65685424949334;4
"11194";89;1;"LOC";11082;"haar";4;5295;3
"11195";90;2;"LOC";11082;"haar";4;4128,75;3
"11196";91;3;"LOC";11082;"haar";4;42436;3
"11197";92;4;"LOC";11082;"haar";4;4890;3
"11198";93;5;"LOC";11082;"haar";4;10699,5;3
"11199";94;6;"LOC";11082;"haar";4;-18472,25;3
"11200";95;1;"LOC";11082;"haar";5;-15120,9481855884;2
"11201";96;2;"LOC";11082;"haar";5;100568,261954257;2
"11202";97;3;"LOC";11082;"haar";5;-86511,1559209634;2
"11203";1;1;"LOC";11164;"haar";1;1561,2917728599;6
"11204";2;2;"LOC";11164;"haar";1;1316,63282656935;6
"11205";3;3;"LOC";11164;"haar";1;1121,47135496186;6
"11206";4;4;"LOC";11164;"haar";1;24,7487373415352;6
"11207";5;5;"LOC";11164;"haar";1;76,3675323681528;6
"11208";6;6;"LOC";11164;"haar";1;3006,61803360521;6
"11209";7;7;"LOC";11164;"haar";1;1439,66940649581;6
"11210";8;8;"LOC";11164;"haar";1;2114,95638252896;6
"11211";9;9;"LOC";11164;"haar";1;1114,40028715;6
"11212";10;10;"LOC";11164;"haar";1;5159,75818231823;6
"11213";11;11;"LOC";11164;"haar";1;297,691954879534;6
"11214";12;12;"LOC";11164;"haar";1;2408,40569672138;6
"11215";13;13;"LOC";11164;"haar";1;472,347329832613;6
"11216";14;14;"LOC";11164;"haar";1;4920,048983496;6
"11217";15;15;"LOC";11164;"haar";1;4616,70017436697;6
"11218";16;16;"LOC";11164;"haar";1;4109,70461225622;6
"11219";17;17;"LOC";11164;"haar";1;367,695526217009;6
"11220";18;18;"LOC";11164;"haar";1;5317,44299452283;6
"11221";19;19;"LOC";11164;"haar";1;3107,73430331488;6
"11222";20;20;"LOC";11164;"haar";1;293,449314192418;6
"11223";21;21;"LOC";11164;"haar";1;330,925973595309;6
"11224";22;22;"LOC";11164;"haar";1;1132,78506346085;6
"11225";23;23;"LOC";11164;"haar";1;1442,49783362055;6
"11226";24;24;"LOC";11164;"haar";1;3606,95169083257;6
"11227";25;25;"LOC";11164;"haar";1;1952,32182285606;6
"11228";26;26;"LOC";11164;"haar";1;1166,01908217662;6
"11229";27;27;"LOC";11164;"haar";1;815,294118708087;6
"11230";28;28;"LOC";11164;"haar";1;3550,38314833766;6
"11231";29;29;"LOC";11164;"haar";1;6788,22509939087;6
"11232";30;30;"LOC";11164;"haar";1;-251,730014102417;6
"11233";31;31;"LOC";11164;"haar";1;-505,581348548381;6
"11234";32;32;"LOC";11164;"haar";1;2678,52048713464;6
"11235";33;33;"LOC";11164;"haar";1;42,4264068712073;6
"11236";34;34;"LOC";11164;"haar";1;-87,6812408671249;6
"11237";35;35;"LOC";11164;"haar";1;41,012193308823;6
"11238";36;36;"LOC";11164;"haar";1;0;6
"11239";37;37;"LOC";11164;"haar";1;0;6
"11240";38;38;"LOC";11164;"haar";1;0;6
"11241";39;1;"LOC";11164;"haar";2;2762,99999999999;5
"11242";40;2;"LOC";11164;"haar";2;1496,5;5
"11243";41;3;"LOC";11164;"haar";2;3921,99999999999;5
"11244";42;4;"LOC";11164;"haar";2;3403,5;5
"11245";43;5;"LOC";11164;"haar";2;4127,5;5
"11246";44;6;"LOC";11164;"haar";2;3343,49999999999;5
"11247";45;7;"LOC";11164;"haar";2;7008,00000000001;5
"11248";46;8;"LOC";11164;"haar";2;6999,5;5
"11249";47;9;"LOC";11164;"haar";2;8715,99999999997;5
"11250";48;10;"LOC";11164;"haar";2;7109;5
"11251";49;11;"LOC";11164;"haar";2;1513;5
"11252";50;12;"LOC";11164;"haar";2;5367,5;5
"11253";51;13;"LOC";11164;"haar";2;2823,00000000003;5
"11254";52;14;"LOC";11164;"haar";2;6303,99999999994;5
"11255";53;15;"LOC";11164;"haar";2;5396,99999999997;5
"11256";54;16;"LOC";11164;"haar";2;1397,49999999994;5
"11257";55;17;"LOC";11164;"haar";2;441,999999999942;5
"11258";56;18;"LOC";11164;"haar";2;29;5
"11259";57;19;"LOC";11164;"haar";2;0;5
"11260";58;1;"LOC";11164;"haar";3;4597,25473788433;4
"11261";59;2;"LOC";11164;"haar";3;10236,0777644565;4
"11262";60;3;"LOC";11164;"haar";3;32035,8262750471;4
"11263";61;4;"LOC";11164;"haar";3;21908,6429548934;4
"11264";62;5;"LOC";11164;"haar";3;6438,2072427035;4
"11265";63;6;"LOC";11164;"haar";3;22261,4892387055;4
"11266";64;7;"LOC";11164;"haar";3;21248,5587746557;4
"11267";65;8;"LOC";11164;"haar";3;4106,5226317409;4
"11268";66;9;"LOC";11164;"haar";3;20,506096654397;4
"11269";67;1;"LOC";11164;"haar";4;53373,75;3
"11270";68;2;"LOC";11164;"haar";4;36844,25;3
"11271";69;3;"LOC";11164;"haar";4;66391,2500000001;3
"11272";70;4;"LOC";11164;"haar";4;5611,24999999988;3
"11273";1;1;"LOC";11187;"haar";1;3275,31861045609;6
"11274";2;2;"LOC";11187;"haar";1;12237,8970619956;6
"11275";3;3;"LOC";11187;"haar";1;516,895057047368;6
"11276";4;4;"LOC";11187;"haar";1;6024,54977570938;6
"11277";5;5;"LOC";11187;"haar";1;17305,7313627596;6
"11278";6;6;"LOC";11187;"haar";1;-1003,38452250371;6
"11279";7;7;"LOC";11187;"haar";1;14038,8980336777;6
"11280";8;8;"LOC";11187;"haar";1;3340,37243432525;6
"11281";9;9;"LOC";11187;"haar";1;-37,4766594028915;6
"11282";10;10;"LOC";11187;"haar";1;-354,967604155652;6
"11283";11;11;"LOC";11187;"haar";1;4470,32907066136;6
"11284";12;12;"LOC";11187;"haar";1;-12360,2265351409;6
"11285";13;13;"LOC";11187;"haar";1;0;6
"11286";14;14;"LOC";11187;"haar";1;-21,2132034355891;6
"11287";15;15;"LOC";11187;"haar";1;0;6
"11288";16;16;"LOC";11187;"haar";1;0;6
"11289";17;17;"LOC";11187;"haar";1;0;6
"11290";18;18;"LOC";11187;"haar";1;0;6
"11291";19;19;"LOC";11187;"haar";1;0;6
"11292";20;20;"LOC";11187;"haar";1;0;6
"11293";21;21;"LOC";11187;"haar";1;562,149891043315;6
"11294";22;22;"LOC";11187;"haar";1;-397,39401102686;6
"11295";23;23;"LOC";11187;"haar";1;0;6
"11296";24;24;"LOC";11187;"haar";1;0;6
"11297";25;25;"LOC";11187;"haar";1;0;6
"11298";26;26;"LOC";11187;"haar";1;0;6
"11299";27;27;"LOC";11187;"haar";1;0;6
"11300";28;28;"LOC";11187;"haar";1;581,241774135327;6
"11301";29;29;"LOC";11187;"haar";1;0;6
"11302";30;30;"LOC";11187;"haar";1;0;6
"11303";31;31;"LOC";11187;"haar";1;0;6
"11304";32;32;"LOC";11187;"haar";1;0;6
"11305";33;33;"LOC";11187;"haar";1;0;6
"11306";34;34;"LOC";11187;"haar";1;0;6
"11307";35;35;"LOC";11187;"haar";1;0;6
"11308";36;36;"LOC";11187;"haar";1;0;6
"11309";37;37;"LOC";11187;"haar";1;0;6
"11310";38;38;"LOC";11187;"haar";1;0;6
"11311";39;1;"LOC";11187;"haar";2;8624,5;5
"11312";40;2;"LOC";11187;"haar";2;20695,5;5
"11313";41;3;"LOC";11187;"haar";2;12103,5;5
"11314";42;4;"LOC";11187;"haar";2;15719;5
"11315";43;5;"LOC";11187;"haar";2;-469,5;5
"11316";44;6;"LOC";11187;"haar";2;-5401,00000000003;5
"11317";45;7;"LOC";11187;"haar";2;-437,000000000029;5
"11318";46;8;"LOC";11187;"haar";2;0;5
"11319";47;9;"LOC";11187;"haar";2;0;5
"11320";48;10;"LOC";11187;"haar";2;0;5
"11321";49;11;"LOC";11187;"haar";2;-321,500000000029;5
"11322";50;12;"LOC";11187;"haar";2;0;5
"11323";51;13;"LOC";11187;"haar";2;0;5
"11324";52;14;"LOC";11187;"haar";2;426,000000000029;5
"11325";53;15;"LOC";11187;"haar";2;0;5
"11326";54;16;"LOC";11187;"haar";2;0;5
"11327";55;17;"LOC";11187;"haar";2;0;5
"11328";56;18;"LOC";11187;"haar";2;0;5
"11329";57;19;"LOC";11187;"haar";2;0;5
"11330";58;1;"LOC";11187;"haar";3;54917,4481608532;4
"11331";59;2;"LOC";11187;"haar";3;12366,236942781;4
"11332";60;3;"LOC";11187;"haar";3;-16499,6296322069;4
"11333";61;4;"LOC";11187;"haar";3;0;4
"11334";62;5;"LOC";11187;"haar";3;334,815060891793;4
"11335";63;6;"LOC";11187;"haar";3;0;4
"11336";64;7;"LOC";11187;"haar";3;882,469262920844;4
"11337";65;8;"LOC";11187;"haar";3;0;4
"11338";66;9;"LOC";11187;"haar";3;0;4
"11339";67;1;"LOC";11187;"haar";4;-71625,2499999999;3
"11340";68;2;"LOC";11187;"haar";4;236,749999999942;3
"11341";69;3;"LOC";11187;"haar";4;1050,00000000006;3
"11342";70;4;"LOC";11187;"haar";4;0;3
"11343";1;1;"LOC";11261;"haar";1;4567,90980646509;6
"11344";2;2;"LOC";11261;"haar";1;4820,34692734867;6
"11345";3;3;"LOC";11261;"haar";1;1086,11601590252;6
"11346";4;4;"LOC";11261;"haar";1;1343,50288425444;6
"11347";5;5;"LOC";11261;"haar";1;1634,8308781033;6
"11348";6;6;"LOC";11261;"haar";1;1582,50497629549;6
"11349";7;7;"LOC";11261;"haar";1;2158,08989618134;6
"11350";8;8;"LOC";11261;"haar";1;2547,70573261511;6
"11351";9;9;"LOC";11261;"haar";1;9362,09378290988;6
"11352";10;10;"LOC";11261;"haar";1;3816,2552980638;6
"11353";11;11;"LOC";11261;"haar";1;-877,519515452499;6
"11354";12;12;"LOC";11261;"haar";1;718,420489685552;6
"11355";13;13;"LOC";11261;"haar";1;379,716341497173;6
"11356";14;14;"LOC";11261;"haar";1;5188,04245356569;6
"11357";15;15;"LOC";11261;"haar";1;2334,15948469681;6
"11358";16;16;"LOC";11261;"haar";1;5,65685424947878;6
"11359";17;17;"LOC";11261;"haar";1;280,721392131061;6
"11360";18;18;"LOC";11261;"haar";1;157,684812204563;6
"11361";19;19;"LOC";11261;"haar";1;212,839141137141;6
"11362";20;20;"LOC";11261;"haar";1;345,068109219021;6
"11363";21;21;"LOC";11261;"haar";1;0;6
"11364";22;22;"LOC";11261;"haar";1;65,0538238692097;6
"11365";23;23;"LOC";11261;"haar";1;195,161471607455;6
"11366";24;24;"LOC";11261;"haar";1;159,099025767006;6
"11367";25;25;"LOC";11261;"haar";1;4936,31243946328;6
"11368";26;26;"LOC";11261;"haar";1;61,5182899632491;6
"11369";27;27;"LOC";11261;"haar";1;18,3847763108206;6
"11370";28;28;"LOC";11261;"haar";1;622,25396744418;6
"11371";29;29;"LOC";11261;"haar";1;0,707106781192124;6
"11372";30;30;"LOC";11261;"haar";1;79,1959594928776;6
"11373";31;31;"LOC";11261;"haar";1;185,261976670881;6
"11374";32;32;"LOC";11261;"haar";1;591,848375853151;6
"11375";33;33;"LOC";11261;"haar";1;401,636651713925;6
"11376";34;1;"LOC";11261;"haar";2;3496,5;5
"11377";35;2;"LOC";11261;"haar";2;3141;5
"11378";36;3;"LOC";11261;"haar";2;3929,00000000006;5
"11379";37;4;"LOC";11261;"haar";2;12907,4999999999;5
"11380";38;5;"LOC";11261;"haar";2;15868;5
"11381";39;6;"LOC";11261;"haar";2;3702,5;5
"11382";40;7;"LOC";11261;"haar";2;12838;5
"11383";41;8;"LOC";11261;"haar";2;431,500000000058;5
"11384";42;9;"LOC";11261;"haar";2;365,999999999942;5
"11385";43;10;"LOC";11261;"haar";2;532,000000000058;5
"11386";44;11;"LOC";11261;"haar";2;254,999999999942;5
"11387";45;12;"LOC";11261;"haar";2;3652;5
"11388";46;13;"LOC";11261;"haar";2;453,500000000058;5
"11389";47;14;"LOC";11261;"haar";2;555,5;5
"11390";48;15;"LOC";11261;"haar";2;224,999999999942;5
"11391";49;16;"LOC";11261;"haar";2;4317,50000000006;5
"11392";50;1;"LOC";11261;"haar";3;11214,359996228;4
"11393";51;2;"LOC";11261;"haar";3;18798,787331235;4
"11394";52;3;"LOC";11261;"haar";3;22495,5415832782;4
"11395";53;4;"LOC";11261;"haar";3;13227,493002266;4
"11396";54;5;"LOC";11261;"haar";3;1405,02117421769;4
"11397";55;6;"LOC";11261;"haar";3;4282,23866686586;4
"11398";56;7;"LOC";11261;"haar";3;1799,58675811975;4
"11399";57;8;"LOC";11261;"haar";3;4198,44651329506;4
"11400";58;1;"LOC";11261;"haar";4;47290,5;3
"11401";59;2;"LOC";11261;"haar";4;64372,4999999999;3
"11402";60;3;"LOC";11261;"haar";4;4908,49999999977;3
"11403";61;4;"LOC";11261;"haar";4;12772,7499999999;3
"11404";1;1;"LOC";11389;"haar";1;0;6
"11405";2;2;"LOC";11389;"haar";1;8,48528137423858;6
"11406";3;3;"LOC";11389;"haar";1;0;6
"11407";4;4;"LOC";11389;"haar";1;1185,81807204984;6
"11408";5;5;"LOC";11389;"haar";1;0;6
"11409";6;6;"LOC";11389;"haar";1;0;6
"11410";7;7;"LOC";11389;"haar";1;0;6
"11411";8;8;"LOC";11389;"haar";1;0;6
"11412";9;9;"LOC";11389;"haar";1;0;6
"11413";10;10;"LOC";11389;"haar";1;0;6
