"";"pid";"seq.id";"max.loc.diff";"max.ad.diff";"max.lc.diff"
"1653";16025;11179;2333;2;5419
"1654";16025;11180;15;2;112
"1655";16025;11181;15;2;112
"1656";16025;11182;15;2;112
"1657";16025;11183;15;2;112
"1658";16025;11184;15;2;67
"1659";16025;11185;15;2;67
"1660";16025;11186;15;2;67
"1661";16025;11187;15;2;67
"1662";16025;11188;13;2;67
"1663";16025;11189;13;2;67
"1664";16025;11190;13;2;67
"1665";16025;11191;13;2;67
"1666";16025;11192;9;2;67
"1667";16025;11193;9;2;67
"1668";16025;11194;9;2;67
"1669";16025;11195;9;2;67
"1670";16025;11196;9;2;54
"1671";16025;11197;9;2;54
"1672";16025;11198;0;2;38
"1673";16025;11199;0;2;38
"1674";16025;11200;6383;3;8283
"1675";16025;11201;15;2;112
"1676";16025;11202;15;2;112
"1677";16025;11203;15;2;112
"1678";16025;11204;15;2;112
"1679";16025;11205;15;2;112
"1680";16025;11206;15;2;112
"1681";16025;11207;15;2;67
"1682";16025;11208;15;2;67
"1683";16025;11209;15;2;67
"1684";16025;11210;15;2;67
"1685";16025;11211;15;2;67
"1686";16025;11212;13;2;67
"1687";16025;11213;13;2;67
"1688";16025;11214;13;2;67
"1689";16025;11215;13;2;67
"1690";16025;11216;9;2;54
"1691";16025;11217;9;2;54
"1692";16025;11218;9;2;54
"1693";16025;11219;9;2;54
"1694";16025;11220;64010;3;74020
"1695";16025;11221;64010;3;74020
"1696";16025;11222;6383;3;8283
"1697";16025;11223;6383;3;8283
"1698";16025;11224;6383;3;8283
"1699";16025;11225;9;2;67
"1700";16025;11226;6383;3;8283
"1701";16025;11227;6383;2;8283
"1702";16025;11228;6383;2;8283
"1703";16025;11229;6383;3;8283
"1704";16025;11230;0;2;38
"1705";16025;11231;0;2;38
"1706";16025;11232;6383;3;8283
"1707";16025;11233;2333;2;5419
"1708";16025;11234;2333;2;5419
"1709";16025;11235;9;2;67
"1710";16025;11236;2333;2;5419
"1711";16025;11237;2333;2;5419
"1712";16025;11238;9;2;54
"1713";16025;11239;0;2;38
"1714";16025;11240;0;2;38
"1715";16025;11241;2333;2;5419
"1716";16025;11242;15;2;112
"1717";16025;11243;15;2;67
"1718";16025;11244;13;2;67
"1719";16025;11245;9;2;67
"1720";16025;11246;9;2;67
"1721";16025;11247;6383;3;8283
"1722";16025;11248;2333;2;5419
"1723";16025;11249;2333;2;5419
"1724";16025;11250;2333;2;5419
"1725";19596;11768;11132;1;212801
"1726";19596;11769;7;1;212801
"1727";19596;11770;7;1;212801
"1728";19596;11771;7;1;212801
"1729";19596;11772;11132;1;212801
"1730";19596;11773;11132;1;212801
"1731";19596;11774;11132;1;212801
"1732";19596;11775;11132;2;212801
"1733";19596;11776;12;1;212801
"1734";19596;11777;12;1;212801
"1735";19596;11778;12;1;212801
"1736";19596;11779;11132;2;212801
"1737";19596;11780;11132;2;212801
"1738";19596;11781;11132;2;212801
"1739";19596;11782;11132;2;212801
"1740";19596;11783;12;1;212801
"1741";19596;11784;12;1;212801
"1742";19596;11785;12;1;212801
"1743";19596;11786;12;1;212801
"1744";19596;11787;12;1;212801
"1745";19596;11788;12;1;212801
"1746";19596;11789;0;1;23
"1747";19596;11790;0;1;23
"1748";19596;11791;0;1;23
"1749";19596;11792;0;1;23
"1750";19596;11793;0;1;23
"1751";19596;11794;0;1;23
"1752";19596;11795;11132;2;212801
"1753";19596;11796;11132;2;212801
"1754";19596;11797;11132;2;212801
"1755";19596;11798;11132;2;212801
"1756";19596;11799;11132;2;212801
"1757";19596;11800;11132;2;212801
"1758";19596;11801;0;1;23
"1759";19596;11802;0;1;23
"1760";19596;11803;11132;2;212801
"1761";19596;11804;11132;2;212801
"1762";21585;11964;203;2;251
"1763";21585;11965;203;2;320
"1764";21585;11966;203;2;320
"1765";21585;11967;203;2;251
"1766";21585;11968;10407;9;32767
"1767";21585;11969;10407;9;32767
"1768";21585;11970;10407;9;32767
"1769";21585;11971;51;1;51
"1770";21585;11972;51;1;51
"1771";21585;11973;0;0;0
"1772";21585;11974;0;0;0
"1773";21585;11975;203;2;320
"1774";21585;11976;51;1;51
"1775";21585;11977;203;2;251
"1776";21585;11978;203;2;251
"1777";21585;11979;203;2;251
"1778";21585;11980;203;2;320
"1779";21585;11981;10407;9;32767
"1780";21585;11982;10407;9;32767
"1781";21585;11983;10407;9;32767
"1782";21585;11984;203;2;320
"1783";21585;11985;203;2;320
"1784";21585;11986;203;2;316
"1785";21585;11987;203;2;251
"1786";21585;11988;51;1;51
"1787";21585;11989;51;1;51
"1788";21585;11990;51;1;51
"1789";21585;11991;10407;9;32767
"1790";21585;11992;10407;9;32767
"1791";21585;11993;10407;9;32767
"1792";21585;11994;10407;9;32767
"1793";21585;11995;3165;2;3297
"1794";21585;11996;3165;2;3297
"1795";21585;11997;3165;2;3297
"1796";21585;11998;51;1;51
"1797";21585;11999;203;2;320
"1798";21585;12000;203;2;320
"1799";21585;12001;203;2;320
"1800";21585;12002;203;2;320
"1801";21585;12003;51;1;51
"1802";21585;12004;51;1;51
"1803";21585;12005;51;1;51
"1804";21585;12006;203;2;251
"1805";21585;12007;10407;9;32767
"1806";21585;12008;10407;9;32767
"1807";21585;12009;203;2;320
"1808";21585;12010;51;1;58
"1809";21585;12011;51;1;58
"1810";21585;12012;51;1;58
"1811";21585;12013;51;1;58
"1812";21585;12014;51;1;58
"1813";21585;12015;3165;2;3297
"1814";25037;12095;6762;1;11683
"1815";25037;12096;6762;1;11683
"1816";25037;12097;0;0;0
"1817";25037;12098;0;0;0
"1818";25037;12099;6762;1;11683
"1819";25037;12100;7054;1;15538
"1820";25037;12101;6762;1;11683
"1821";25037;12102;7054;1;15538
"1822";25037;12103;6762;1;15538
"1823";25037;12104;6762;1;11683
"1824";25037;12105;6762;1;11683
"1825";25037;12106;6762;1;11683
"1826";25037;12107;6762;1;15538
"1827";25037;12108;6762;1;13564
"1828";25037;12109;4921;1;11683
"1829";25037;12110;4921;1;11683
"1830";25037;12111;6762;1;11683
"1831";25037;12112;7054;1;15538
"1832";25037;12113;6762;1;11683
"1833";25037;12114;6762;1;11683
"1834";25037;12115;6762;1;11683
"1835";25037;12116;6762;1;11683
"1836";25037;12117;6762;1;11683
"1837";25037;12118;4921;1;11683
"1838";25037;12119;7054;1;15538
"1839";25037;12120;4921;1;11683
"1840";25037;12121;4921;1;11683
"1841";25037;12122;9115;1;15538
"1842";25037;12123;7054;1;15538
"1843";25037;12124;6762;1;11683
"1844";25037;12125;4921;1;11683
"1845";25037;12126;6762;1;11683
"1846";25037;12127;6762;1;11683
"1847";25037;12128;6762;1;11683
"1848";25037;12129;4921;1;11683
"1849";25037;12130;6762;1;11683
"1850";31992;13571;4720;1;8570
"1851";31992;13572;7135;1;89761
"1852";31992;13573;7135;1;89761
"1853";31992;13574;968;1;3202
"1854";31992;13575;4720;1;8570
"1855";31992;13576;4720;1;8570
"1856";31992;13577;4720;1;8570
"1857";31992;13578;4720;1;8570
"1858";31992;13579;4720;1;8570
"1859";31992;13580;968;1;3202
"1860";31992;13581;7135;1;89398
"1861";31992;13582;7135;1;89398
"1862";31992;13583;7135;2;89761
"1863";31992;13584;968;1;3202
"1864";31992;13585;4720;1;8570
"1865";31992;13586;4720;1;8570
"1866";31992;13587;4720;1;8570
"1867";31992;13588;4720;1;8570
"1868";31992;13589;4720;1;8570
"1869";31992;13590;968;1;3202
"1870";31992;13591;968;1;3202
"1871";31992;13592;968;1;3202
"1872";31992;13593;968;1;3202
"1873";31992;13594;4720;1;8570
"1874";31992;13595;7135;1;34001
"1875";31992;13596;7135;2;89761
"1876";31992;13597;7135;2;89761
"1877";31992;13598;4720;1;8570
"1878";31992;13599;7135;1;89761
"1879";31992;13600;968;1;3202
"1880";31992;13601;4720;1;8570
"1881";31992;13602;4720;1;8570
"1882";31992;13603;4720;1;8570
"1883";31992;13604;4720;1;8570
"1884";31992;13605;4720;1;8570
"1885";31992;13606;10995;2;351975
"1886";31992;13607;4720;1;8570
"1887";31992;13608;4720;1;8570
"1888";41745;14118;11930;2;13418
"1889";41745;14119;11930;2;13418
"1890";41745;14120;11930;2;13418
"1891";41745;14121;11930;2;13418
"1892";41745;14122;2;2;10
"1893";41745;14123;2;2;13418
"1894";41745;14124;2;2;13418
"1895";41745;14125;2;2;13418
"1896";41745;14126;2;2;10
"1897";41745;14127;0;0;0
"1898";41745;14128;0;0;0
"1899";41745;14129;0;0;0
"1900";41745;14130;2;2;10
"1901";41745;14131;2;2;10
"1902";41745;14132;11930;2;13418
"1903";41745;14133;2;2;13418
"1904";41745;14134;2;2;13418
"1905";41745;14135;2;2;13418
"1906";41745;14136;2;2;13418
"1907";41745;14137;2;2;13418
"1908";41745;14138;2;2;10
"1909";41745;14139;34436;2;36912
"1910";41745;14140;34436;2;36912
"1911";41745;14141;2;2;13418
"1912";41745;14142;2;2;13418
"1913";41745;14143;2;2;13418
"1914";41745;14144;2;2;10
"1915";41745;14145;2;2;10
"1916";41745;14146;2;2;10
"1917";41745;14147;11930;2;13418
"1918";41745;14148;2;2;13418
"1919";41745;14149;2;2;13418
"1920";41745;14150;2;2;13418
"1921";41745;14151;2;2;13418
"1922";41745;14152;2;2;13418
"1923";41745;14153;2;2;10
"1924";41745;14154;2;2;10
"1925";41745;14155;2;2;10
"1926";41745;14156;2;2;10
"1927";41745;14157;2;2;10
"1928";41745;14158;34436;2;36912
"1929";41745;14159;2;2;13418
"1930";41745;14160;34436;2;36912
"1931";41745;14161;11930;2;13418
"1932";41745;14162;34436;2;36912
"1933";41745;14163;2;2;10
"1934";41745;14164;34436;2;36912
"1935";41745;14165;11930;2;13418
"1936";41745;14166;11930;2;13418
"1937";41745;14167;34436;2;36912
"1938";41745;14168;11930;2;13418
"1939";41745;14169;11930;2;13418
"1940";41745;14170;11930;2;13418
"1941";41745;14171;2;2;13418
"1942";41745;14172;2;2;13418
"1943";41745;14173;2;2;13418
"1944";41745;14174;2;2;13418
"1945";41745;14175;11930;2;13418
"1946";41745;14176;11930;2;13418
"1947";41745;14177;11930;2;13418
"1948";41745;14178;11930;2;13418
"1949";41745;14179;34436;2;36912
"1950";82358;14733;1399;2;7731
"1951";82358;14734;2771;2;7731
"1952";82358;14735;1399;2;7731
"1953";82358;14736;1399;2;7731
"1954";82358;14737;1399;2;7731
"1955";82358;14738;45;1;47
"1956";82358;14739;9957;2;13155
"1957";82358;14740;1399;2;7731
"1958";82358;14741;1399;2;7731
"1959";82358;14742;1399;2;7731
"1960";82358;14743;1399;2;7731
"1961";82358;14744;1399;2;7731
"1962";82358;14745;1399;2;7731
"1963";82358;14746;1399;2;7731
"1964";82358;14747;1399;2;7731
"1965";82358;14748;1399;2;7731
"1966";82358;14749;1399;2;7731
"1967";82358;14750;45;1;47
"1968";82358;14751;45;1;47
"1969";82358;14752;9957;2;13155
"1970";82358;14753;1399;2;7731
"1971";82358;14754;1399;2;7731
"1972";82358;14755;1399;2;7731
"1973";82358;14756;1399;2;7731
"1974";82358;14757;9957;2;13155
"1975";82358;14758;9957;2;13155
"1976";82358;14759;9957;2;13155
"1977";82358;14760;1399;2;7731
"1978";82358;14761;1399;2;7731
"1979";82358;14762;1399;2;7731
"1980";82358;14763;430;1;634
"1981";82358;14764;45;1;47
"1982";82358;14765;9957;2;13155
"1983";82358;14766;9957;2;13155
"1984";82358;14767;1399;2;7731
"1985";82358;14768;1399;2;7731
"1986";82358;14769;1399;2;7731
"1987";82358;14770;1399;2;7731
"1988";82358;14771;1399;2;7731
"1989";82358;14772;1399;2;7731
"1990";82358;14773;1399;2;7731
"1991";82358;14774;430;1;634
"1992";82358;14775;430;1;634
"1993";82358;14776;430;1;634
"1994";82358;14777;45;1;47
"1995";82358;14778;45;1;47
"1996";82358;14779;9957;2;13155
"1997";82358;14780;9957;2;13155
"1998";82358;14781;1399;2;7731
"1999";82358;14782;1399;2;7731
"2000";82358;14783;1399;2;7731
"2001";82358;14784;1399;2;7731
"2002";82358;14785;1399;2;7731
"2003";82358;14786;1399;2;7731
"2004";82358;14787;1399;2;7731
"2005";82358;14788;1399;2;7731
"2006";82358;14789;430;1;634
"2007";82358;14790;430;1;634
"2008";82358;14791;430;1;634
"2009";82358;14792;430;1;634
"2010";82358;14793;45;1;47
"2011";82358;14794;45;1;47
"2012";82358;14795;430;1;634
"2013";82358;14796;45;1;47
"2014";82358;14797;45;1;47
"2015";82358;14798;45;1;47
"2016";82358;14799;1399;2;7731
"2017";82358;14800;1399;2;7731
"2018";82358;14801;1399;2;7731
"2019";82358;14802;1399;2;7731
"2020";82358;14803;1399;2;7731
"2021";82358;14804;9957;2;13155
"2022";82358;14805;2771;2;7731
"2023";82358;14806;1399;2;7731
"2024";82358;14807;1399;2;7731
"2025";82358;14808;1399;2;7731
"2026";82358;14809;1399;2;7731
"2027";82358;14810;1399;2;7731
"2028";82358;14811;1399;2;7731
"2029";83356;14812;0;1;4
"2030";83356;14813;0;1;4
"2031";83356;14814;0;1;4
"2032";83356;14815;0;1;4
"2033";83356;14816;0;1;4
"2034";83356;14817;0;1;4
"2035";83356;14818;1116;1;175199
"2036";83356;14819;1116;1;175199
"2037";83356;14820;1116;1;175199
"2038";83356;14821;1116;1;175199
"2039";83356;14822;1116;1;175199
"2040";83356;14823;1116;1;175199
"2041";83356;14824;1116;1;175199
"2042";83356;14825;1116;1;175199
"2043";83356;14826;1116;1;175199
"2044";132068;15020;527;1;1468
"2045";132068;15021;238;1;304
"2046";132068;15022;287;1;565
"2047";132068;15023;238;1;304
"2048";132068;15024;527;1;565
"2049";132068;15025;8;1;8
"2050";132068;15026;238;1;304
"2051";132068;15027;238;1;304
"2052";132068;15028;136;1;245
"2053";132068;15029;83;1;245
"2054";132068;15030;238;1;304
"2055";132068;15031;238;1;304
"2056";132068;15032;136;1;245
"2057";132068;15033;136;1;245
"2058";132068;15034;136;1;245
"2059";132068;15035;136;1;245
"2060";132068;15036;136;1;245
"2061";132068;15037;83;1;245
"2062";132068;15038;287;1;565
"2063";132068;15039;270;1;398
"2064";132068;15040;270;1;398
"2065";132068;15041;238;1;304
"2066";132068;15042;238;1;304
"2067";132068;15043;238;1;304
"2068";132068;15044;238;1;304
"2069";132068;15045;287;1;565
"2070";132068;15046;527;1;565
"2071";132068;15047;287;1;565
"2072";132068;15048;287;1;565
"2073";132068;15049;270;1;398
"2074";132068;15050;238;1;304
"2075";132068;15051;238;1;304
"2076";132068;15052;8;1;8
"2077";132068;15053;8;1;8
"2078";132068;15054;136;1;245
"2079";132068;15055;83;1;245
"2080";132068;15056;83;1;245
"2081";132068;15057;83;1;245
"2082";132068;15058;83;1;245
"2083";132068;15059;15;1;36
"2084";132068;15060;15;1;36
"2085";132068;15061;15;1;36
"2086";132068;15062;15;1;36
"2087";132068;15063;15;1;36
"2088";132068;15064;8;1;8
"2089";132068;15065;8;1;8
"2090";132068;15066;527;1;565
"2091";132068;15067;238;1;304
"2092";132068;15068;238;1;304
"2093";132068;15069;136;1;245
"2094";132068;15070;136;1;245
"2095";132068;15071;136;1;245
"2096";132068;15072;136;1;245
"2097";132068;15073;136;1;245
"2098";132068;15074;83;1;245
"2099";132068;15075;83;1;245
"2100";132068;15076;83;1;245
"2101";132068;15077;270;1;565
"2102";132068;15078;270;1;565
"2103";132068;15079;238;1;304
"2104";132068;15080;238;1;304
"2105";132068;15081;238;1;304
"2106";132068;15082;238;1;304
"2107";132068;15083;136;1;245
"2108";132068;15084;136;1;245
"2109";132068;15085;136;1;245
"2110";132068;15086;83;1;245
"2111";132068;15087;83;1;245
"2112";132068;15088;83;1;245
"2113";132068;15089;83;1;245
"2114";132068;15090;83;1;245
"2115";132068;15091;83;1;245
"2116";132068;15092;287;1;565
"2117";132068;15093;527;1;565
"2118";132068;15094;527;1;565
"2119";132068;15095;287;1;565
"2120";132068;15096;287;1;565
"2121";132068;15097;83;1;245
"2122";132068;15098;83;1;245
"2123";155830;15122;14112;1;15716
"2124";155830;15123;14112;1;15716
"2125";155830;15124;14112;1;46768
"2126";155830;15125;14112;1;46768
"2127";155830;15126;14112;1;15716
"2128";155830;15127;0;1;45
"2129";155830;15128;14112;1;15716
"2130";155830;15129;727;1;1084
"2131";155830;15130;14112;1;46768
"2132";155830;15131;14112;1;15716
"2133";155830;15132;14112;1;15716
"2134";155830;15133;2667;1;9040
"2135";155830;15134;727;1;1084
"2136";155830;15135;14112;1;34938
"2137";155830;15136;2667;1;9040
"2138";155830;15137;14112;1;34938
"2139";155830;15138;14112;1;34938
"2140";155830;15139;14112;1;34938
"2141";155830;15140;14112;1;15716
"2142";155830;15141;2667;1;9040
"2143";155830;15142;14112;1;15716
"2144";155830;15143;589;1;1084
"2145";155830;15144;14112;1;46768
"2146";155830;15145;14112;1;15716
"2147";155830;15146;14112;1;15716
"2148";155830;15147;14112;1;15716
"2149";155830;15148;2667;1;9040
"2150";155830;15149;589;1;1084
"2151";155830;15150;589;1;1084
"2152";155830;15151;589;1;1084
"2153";155830;15152;0;1;45
"2154";155830;15153;14112;1;46768
"2155";155830;15154;14112;1;46768
"2156";155830;15155;14112;1;46768
"2157";155830;15156;14112;1;15716
"2158";155830;15157;42762;2;370910
"2159";155830;15158;42762;2;319118
"2160";155830;15159;727;1;1084
"2161";155830;15160;727;1;1084
"2162";155830;15161;42762;2;370910
"2163";155830;15162;727;1;2796
"2164";155830;15163;727;1;2796
"2165";155830;15164;727;1;1084
"2166";155830;15165;14112;1;15716
"2167";155830;15166;14112;1;15716
"2168";155830;15167;14112;1;15716
"2169";155830;15168;2667;1;9040
"2170";155830;15169;2667;1;9040
"2171";155830;15170;2667;1;9040
"2172";155830;15171;2667;1;9040
"2173";155830;15172;2667;1;9040
"2174";155830;15173;2667;1;9040
"2175";155830;15174;2667;1;9040
"2176";155830;15175;727;1;2796
"2177";155830;15176;727;1;2796
"2178";155830;15177;727;1;2796
"2179";155830;15178;727;1;2796
"2180";155830;15179;727;1;2796
"2181";155830;15180;727;1;1084
"2182";155830;15181;727;1;1084
"2183";155830;15182;727;1;1084
"2184";155830;15183;589;1;1084
"2185";155830;15184;4790;1;9040
"2186";155830;15185;14112;1;46768
"2187";155830;15186;14112;1;46768
"2188";155830;15187;14112;1;46768
"2189";155830;15188;0;1;45
"2190";155830;15189;0;1;45
"2191";155830;15190;0;1;45
"2192";155830;15191;14112;1;34938
"2193";155830;15192;14112;1;34938
"2194";155830;15193;14112;1;15716
"2195";155830;15194;14112;1;34938
"2196";308924;15331;1284;3;13432
"2197";308924;15332;820;1;10828
"2198";308924;15333;820;1;1258
"2199";308924;15334;1284;3;13432
"2200";308924;15335;820;1;1258
"2201";308924;15336;1985;3;13432
"2202";308924;15337;820;1;2481
"2203";308924;15338;820;1;2481
"2204";308924;15339;820;1;1258
"2205";308924;15340;1284;3;13432
"2206";308924;15341;820;1;1258
"2207";308924;15342;1985;3;13432
"2208";308924;15343;1985;3;13432
"2209";308924;15344;820;1;10828
"2210";308924;15345;820;1;1258
"2211";308924;15346;820;1;1258
"2212";308924;15347;820;1;1258
"2213";308924;15348;820;1;1258
"2214";308924;15349;110;1;176
"2215";308924;15350;110;1;176
"2216";308924;15351;110;1;176
"2217";308924;15352;820;1;1258
"2218";308924;15353;820;1;1258
"2219";308924;15354;2972;3;13432
"2220";308924;15355;820;1;10828
"2221";308924;15356;2972;3;13432
"2222";308924;15357;1985;3;13432
"2223";308924;15358;1985;3;13432
"2224";308924;15359;820;1;1258
"2225";308924;15360;2972;3;13432
"2226";308924;15361;2972;3;13432
"2227";308924;15362;1985;3;13432
"2228";308924;15363;1985;3;13432
"2229";308924;15364;1985;3;13432
"2230";308924;15365;1985;3;13432
"2231";308924;15366;1284;3;13432
"2232";308924;15367;1284;3;13432
"2233";308924;15368;1284;3;13432
"2234";308924;15369;1284;3;13432
"2235";308924;15370;1284;3;13432
"2236";308924;15371;1284;3;13432
"2237";308924;15372;820;1;8543
"2238";308924;15373;820;1;4584
"2239";308924;15374;820;1;1258
"2240";308924;15375;820;1;1258
"2241";308924;15376;820;1;1258
"2242";308924;15377;110;1;1248
"2243";308924;15378;110;1;1248
"2244";308924;15379;110;1;1248
"2245";308924;15380;110;1;176
"2246";308924;15381;110;1;176
"2247";308924;15382;110;1;176
"2248";308924;15383;110;1;176
"2249";308924;15384;110;1;176
"2250";308924;15385;110;1;176
"2251";308924;15386;110;1;176
"2252";308924;15387;2972;3;13432
"2253";308924;15388;1985;3;13432
"2254";308924;15389;1284;3;13432
"2255";308924;15390;1284;3;13432
"2256";308924;15391;1284;3;13432
"2257";308924;15392;1284;3;13432
"2258";308924;15393;820;1;1258
"2259";308924;15394;820;1;1258
"2260";308924;15395;110;1;1248
"2261";308924;15396;820;1;4584
"2262";308924;15397;1985;3;13432
"2263";308924;15398;1284;3;13432
"2264";308924;15399;1284;3;13432
"2265";308924;15400;820;1;1258
"2266";308924;15401;820;1;1258
"2267";308924;15402;820;1;1258
"2268";308924;15403;820;1;1258
"2269";308924;15404;820;1;1258
"2270";308924;15405;820;1;1258
"2271";308924;15406;820;1;1258
"2272";308924;15407;820;1;1258
"2273";308924;15408;820;1;1258
"2274";308924;15409;110;1;176
"2275";308924;15410;110;1;176
"2276";308924;15411;110;1;176
"2277";308924;15412;2972;3;13432
"2278";308924;15413;1985;3;13432
"2279";308924;15414;1985;3;13432
"2280";308924;15415;820;1;1258
"2281";308924;15416;820;1;1258
"2282";308924;15417;110;1;1248
"2283";308924;15418;110;1;1248
"2284";308924;15419;110;1;1248
"2285";308924;15420;110;1;1248
"2286";308924;15421;820;1;8543
"2287";308924;15422;110;1;176
"2288";308924;15423;110;1;176
"2289";317799;15483;0;1;506
"2290";317799;15484;0;1;506
"2291";317799;15485;0;1;506
"2292";317799;15486;0;1;506
"2293";317799;15487;0;1;506
"2294";317799;15488;0;1;506
"2295";318015;15489;921;1;3999
"2296";318015;15490;921;2;3999
"2297";318015;15491;921;2;3999
"2298";318015;15492;921;1;3999
"2299";318015;15493;6;1;168
"2300";318015;15494;6;1;168
"2301";318015;15495;6;1;168
"2302";318015;15496;921;2;3999
"2303";318015;15497;921;1;3999
"2304";318015;15498;921;2;3999
"2305";318015;15499;921;1;3999
"2306";318015;15500;921;1;3999
"2307";318015;15501;921;1;3999
"2308";318015;15502;6;1;3999
"2309";318015;15503;6;1;3999
"2310";318015;15504;6;1;3999
"2311";318015;15505;6;1;168
"2312";318015;15506;6;1;168
"2313";318015;15507;6;1;168
"2314";318015;15508;921;2;3999
"2315";318015;15509;921;2;3999
"2316";318015;15510;921;2;3999
"2317";318015;15511;921;2;3999
"2318";318015;15512;921;2;3999
"2319";318015;15513;921;1;3999
"2320";318015;15514;921;1;3999
"2321";318015;15515;6;1;3999
"2322";318015;15516;6;1;3999
"2323";318015;15517;6;1;3999
"2324";318015;15518;6;1;3999
"2325";318015;15519;6;1;3999
"2326";318015;15520;6;1;168
"2327";318015;15521;6;1;168
"2328";318015;15522;6;1;168
"2329";318015;15523;6;1;168
"2330";318015;15524;6;1;168
"2331";318015;15525;921;2;3999
"2332";318015;15526;921;2;3999
"2333";318015;15527;921;2;3999
"2334";318015;15528;921;2;3999
"2335";318015;15529;921;2;3999
"2336";318015;15530;921;1;3999
"2337";322065;15531;4263;1;22162
"2338";322065;15532;32;1;68
"2339";322065;15533;32;1;68
"2340";322065;15534;4263;1;22162
"2341";322065;15535;32;1;68
"2342";322065;15536;32;1;68
"2343";322065;15537;32;1;68
"2344";322065;15538;5766;1;56769
"2345";322065;15539;5766;1;56769
"2346";322065;15540;5766;1;56769
"2347";322065;15541;5766;1;56769
"2348";322065;15542;4263;1;22162
"2349";322065;15543;4263;1;22162
"2350";322065;15544;426;1;1294
"2351";322065;15545;426;1;1294
"2352";322065;15546;426;1;1294
"2353";322065;15547;32;1;68
"2354";322065;15548;32;1;68
"2355";322065;15549;32;1;68
"2356";322065;15550;426;1;1294
"2357";322065;15551;426;1;1294
"2358";322065;15552;426;1;1294
"2359";322065;15553;5766;1;56769
"2360";322065;15554;32;1;68
"2361";322065;15555;426;1;1294
"2362";322065;15556;426;1;1294
"2363";322065;15557;32;1;68
"2364";322065;15558;32;1;68
"2365";322065;15559;5766;1;56769
"2366";322065;15560;5766;1;56769
"2367";322065;15561;5766;1;56769
"2368";307140;15569;1139;1;7355
"2369";307140;15570;201;1;713
"2370";307140;15571;1139;1;7355
"2371";307140;15572;1320;1;11934
"2372";307140;15573;201;1;713
"2373";307140;15574;0;0;0
"2374";307140;15575;201;1;713
"2375";307140;15576;201;1;713
"2376";307140;15577;1139;1;7355
"2377";307140;15578;1139;1;7355
"2378";307140;15579;1139;1;7355
"2379";307140;15580;1139;1;7355
"2380";307140;15581;1139;1;7355
"2381";307140;15582;201;1;713
"2382";307140;15583;0;0;0
"2383";307140;15584;0;0;0
"2384";307140;15585;1139;1;7355
"2385";307140;15586;1139;1;7355
"2386";307140;15587;1320;1;11934
"2387";307140;15588;1320;1;11934
"2388";307140;15589;240;1;7355
"2389";307140;15590;201;1;713
"2390";307140;15591;201;1;713
"2391";307140;15592;0;0;0
"2392";307140;15593;22440;1;27670
"2393";307140;15594;1320;1;11934
"2394";307140;15595;1139;1;7355
"2395";307140;15596;240;1;7355
"2396";307140;15597;240;1;7355
"2397";307140;15598;240;1;7355
"2398";307140;15599;201;1;713
"2399";307140;15600;201;1;713
"2400";307140;15601;201;1;713
"2401";307140;15602;0;0;0
"2402";307140;15603;0;0;0
"2403";307140;15604;0;0;0
"2404";307140;15605;240;1;7355
"2405";307140;15606;240;1;7355
"2406";307140;15607;240;1;7355
"2407";307140;15608;240;1;7355
"2408";307140;15609;240;1;7355
"2409";307140;15610;240;1;7355
"2410";307140;15611;201;1;713
"2411";307140;15612;201;1;713
"2412";307140;15613;201;1;713
"2413";307140;15614;201;1;713
"2414";307140;15615;1320;1;11934
"2415";307140;15616;201;1;713
"2416";307140;15617;0;0;0
"2417";307140;15618;0;0;0
"2418";307140;15619;0;0;0
"2419";307140;15620;0;0;0
"2420";307140;15621;0;0;0
"2421";307140;15622;1320;1;11934
"2422";307140;15623;1139;1;7355
"2423";307140;15624;1320;1;11934
"2424";307140;15625;1320;1;11934
"2425";307140;15626;1139;1;7355
"2426";307140;15627;240;1;7355
"2427";307140;15628;201;1;713
"2428";307140;15629;22440;1;27670
"2429";307140;15630;1442;1;11934
"2430";307140;15631;1320;1;11934
"2431";307140;15632;1320;1;11934
"2432";307140;15633;1320;1;11934
"2433";307140;15634;1139;1;7355
"2434";307140;15635;1139;1;7355
"2435";307140;15636;1139;1;7355
"2436";307140;15637;1139;1;7355
"2437";307140;15638;240;1;7355
"2438";307140;15639;240;1;7355
"2439";307140;15640;240;1;7355
"2440";307140;15641;201;1;713
"2441";307140;15642;201;1;713
"2442";307140;15643;201;1;713
"2443";307140;15644;201;1;713
"2444";307140;15645;201;1;713
"2445";307140;15646;201;1;713
"2446";307140;15647;1320;1;11934
"2447";307140;15648;1320;1;11934
"2448";307140;15649;1139;1;7355
"2449";307140;15650;240;1;7355
"2450";307140;15651;240;1;7355
"2451";307140;15652;240;1;7355
"2452";307140;15653;240;1;7355
"2453";307140;15654;240;1;7355
"2454";307140;15655;240;1;7355
"2455";307140;15656;201;1;713
"2456";307140;15657;201;1;713
"2457";307140;15658;201;1;713
"2458";307140;15659;201;1;713
"2459";307140;15660;201;1;713
"2460";307140;15661;201;1;713
"2461";307140;15662;201;1;713
"2462";307140;15663;201;1;713
"2463";307140;15664;201;1;713
"2464";307140;15665;201;1;713
"2465";307140;15666;201;1;713
"2466";307140;15667;201;1;713
"2467";307140;15668;201;1;713
"2468";307140;15669;22440;1;27670
"2469";307140;15670;22440;1;27670
"2470";307140;15671;22440;1;27670
"2471";307140;15672;201;1;713
